@relation soccer_combined

@attribute x0 numeric
@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute class {home,draw,away}

@data
3.0,3.4,2.3,135.0,55.0,50.0,55.0,30.0,55.0,145.0,48.0,53.0,70.0,50.0,42.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.83,3.3,4.0,143.0,59.0,53.0,58.0,50.0,40.0,136.0,42.0,53.0,53.0,42.0,41.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
1.2,6.5,15.0,132.0,50.0,46.0,55.0,40.0,46.0,135.0,55.0,40.0,45.0,35.0,60.0,4.0,0.0,4.0,1.0,0.0,4.0,-4.0,0.0,home
2.05,3.3,3.6,211.0,72.0,77.0,61.0,61.0,73.0,196.0,69.0,67.0,70.0,58.0,71.0,2.0,3.0,-1.0,0.0,3.0,2.0,1.0,1.0,away
4.33,3.3,1.91,133.0,44.0,32.0,62.0,42.0,59.0,156.0,60.0,56.0,70.0,30.0,70.0,1.0,3.0,-2.0,0.0,3.0,1.0,2.0,1.0,away
1.2,6.0,17.0,126.0,40.0,30.0,35.0,30.0,66.0,205.0,70.0,70.0,55.0,70.0,65.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.91,3.4,4.33,154.0,41.0,52.0,34.0,39.0,63.0,117.0,44.0,39.0,38.0,42.0,36.0,1.4,1.4,0.0,0.33,1.4,1.4,0.0,0.33,home
3.1,3.25,2.3,176.0,49.0,59.0,53.0,58.0,59.0,152.0,49.0,53.0,38.0,38.0,61.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.5,3.25,2.88,205.0,70.0,70.0,55.0,70.0,65.0,137.0,52.0,43.0,34.0,56.0,38.0,0.0,5.0,-5.0,0.0,5.0,0.0,5.0,1.0,away
1.22,5.75,13.0,127.0,63.0,37.0,54.0,66.0,24.0,136.0,53.0,57.0,40.0,37.0,42.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
3.4,3.0,2.3,160.0,45.0,65.0,50.0,35.0,60.0,161.0,49.0,56.0,53.0,47.0,58.0,0.0,4.0,-4.0,0.0,4.0,0.0,4.0,1.0,away
5.75,3.4,1.67,130.0,45.0,40.0,35.0,45.0,45.0,155.0,60.0,50.0,65.0,50.0,55.0,1.0,1.4,-0.4,0.4,2.2,1.0,1.2,1.0,away
4.33,3.6,1.8,176.0,49.0,59.0,53.0,58.0,59.0,157.0,49.0,68.0,72.0,39.0,50.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
2.25,3.0,3.3,145.0,43.0,52.0,49.0,47.0,46.0,165.0,55.0,65.0,50.0,35.0,65.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.4,3.3,2.88,148.0,42.0,40.0,60.0,38.0,70.0,149.0,41.0,55.0,42.0,41.0,53.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.4,3.0,3.2,165.0,42.0,56.0,63.0,43.0,66.0,160.0,59.0,68.0,53.0,58.0,34.0,1.0,3.0,-2.0,0.0,3.0,1.0,2.0,1.0,away
3.25,3.0,2.35,145.0,45.0,50.0,50.0,45.0,50.0,195.0,70.0,70.0,70.0,55.0,70.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.17,6.5,17.0,163.0,55.0,51.0,62.0,58.0,54.0,142.0,49.0,47.0,60.0,53.0,42.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
3.25,3.0,2.35,205.0,55.0,65.0,70.0,70.0,70.0,157.0,52.0,49.0,44.0,57.0,51.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.91,3.2,4.33,130.0,55.0,35.0,35.0,45.0,50.0,205.0,55.0,65.0,70.0,70.0,70.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
2.3,3.25,3.2,117.0,44.0,39.0,38.0,42.0,36.0,110.0,45.0,30.0,45.0,45.0,35.0,2.0,4.0,-2.0,0.0,2.0,1.0,1.0,1.0,home
3.4,3.25,2.15,189.0,68.0,53.0,73.0,60.0,76.0,115.0,52.0,34.0,72.0,39.0,42.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.4,4.5,8.0,110.0,30.0,45.0,60.0,30.0,35.0,126.0,43.0,40.0,66.0,47.0,39.0,2.0,2.0,0.0,0.5,2.8,1.2,1.6,0.9,draw
1.25,5.0,15.0,161.0,49.0,56.0,53.0,47.0,58.0,171.0,57.0,67.0,52.0,37.0,67.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.62,3.5,5.0,170.0,39.0,54.0,56.0,61.0,55.0,130.0,58.0,34.0,53.0,49.0,47.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.6,3.3,2.75,165.0,57.0,52.0,57.0,62.0,51.0,165.0,70.0,65.0,50.0,30.0,70.0,0.0,4.0,-4.0,0.0,4.0,0.0,4.0,1.0,away
1.91,3.4,4.2,110.0,45.0,30.0,45.0,45.0,35.0,165.0,57.0,52.0,57.0,62.0,51.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.2,3.0,3.6,142.0,55.0,49.0,52.0,47.0,46.0,143.0,57.0,51.0,61.0,43.0,49.0,1.4,1.0,0.4,0.7,1.0,2.6,-1.6,0.0,home
5.5,3.75,1.62,176.0,46.0,71.0,56.0,52.0,53.0,119.0,59.0,21.0,40.0,61.0,37.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.5,away
2.1,3.1,3.75,176.0,47.0,66.0,49.0,46.0,64.0,170.0,55.0,65.0,50.0,45.0,60.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
4.33,3.25,1.8,150.0,49.0,55.0,52.0,45.0,50.0,152.0,50.0,55.0,55.0,43.0,54.0,1.0,5.0,-4.0,0.0,5.0,1.0,4.0,1.0,away
1.73,3.6,5.0,134.0,58.0,39.0,63.0,52.0,43.0,180.0,65.0,65.0,60.0,45.0,70.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
3.75,3.25,2.1,154.0,50.0,48.0,56.0,50.0,56.0,155.0,55.0,40.0,60.0,55.0,60.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
2.0,3.25,4.0,145.0,48.0,53.0,70.0,50.0,42.0,136.0,50.0,38.0,55.0,45.0,53.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
1.3,4.75,12.0,172.0,57.0,66.0,69.0,58.0,48.0,123.0,54.0,32.0,52.0,28.0,63.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
2.6,3.1,2.8,142.0,55.0,49.0,52.0,47.0,46.0,190.0,55.0,65.0,65.0,60.0,65.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.57,3.6,5.5,138.0,65.0,39.0,46.0,68.0,31.0,149.0,47.0,56.0,42.0,49.0,44.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
1.62,3.6,6.0,174.0,41.0,53.0,53.0,59.0,62.0,162.0,54.0,62.0,38.0,45.0,55.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
1.29,5.0,11.0,117.0,50.0,37.0,51.0,40.0,40.0,138.0,55.0,52.0,56.0,47.0,39.0,2.0,3.0,-1.0,0.0,0.0,1.0,-1.0,0.0,home
1.75,3.3,5.25,155.0,45.0,65.0,50.0,45.0,45.0,153.0,47.0,66.0,49.0,23.0,64.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.5,3.1,2.9,115.0,30.0,55.0,60.0,30.0,30.0,143.0,59.0,53.0,58.0,50.0,40.0,1.0,1.0,0.0,0.5,0.6,0.6,0.0,0.5,draw
4.2,3.0,2.05,153.0,47.0,66.0,49.0,23.0,64.0,160.0,45.0,65.0,50.0,35.0,60.0,3.0,1.0,2.0,1.0,1.0,3.0,-2.0,0.0,home
1.73,3.6,5.0,154.0,50.0,48.0,56.0,50.0,56.0,146.0,39.0,47.0,46.0,41.0,58.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
1.62,3.4,6.5,115.0,55.0,35.0,50.0,45.0,35.0,151.0,47.0,48.0,64.0,43.0,60.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
2.1,3.1,3.4,115.0,30.0,55.0,55.0,30.0,30.0,125.0,60.0,55.0,60.0,40.0,30.0,0.0,1.6,-1.6,0.1,0.8,0.8,0.0,0.5,draw
1.25,5.5,11.0,190.0,40.0,70.0,70.0,65.0,55.0,125.0,70.0,35.0,55.0,30.0,60.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
2.1,3.1,3.8,154.0,44.0,49.0,50.0,47.0,58.0,156.0,56.0,48.0,46.0,51.0,57.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.91,3.3,4.2,132.0,45.0,58.0,52.0,49.0,25.0,129.0,40.0,39.0,57.0,47.0,43.0,1.0,2.0,-1.0,0.0,1.0,1.0,0.0,0.5,home
2.3,3.1,3.3,194.0,57.0,65.0,54.0,60.0,69.0,159.0,60.0,42.0,55.0,60.0,57.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.3,3.25,3.2,124.0,38.0,38.0,54.0,38.0,48.0,110.0,45.0,30.0,45.0,45.0,35.0,0.0,1.0,-1.0,0.0,3.0,1.0,2.0,1.0,away
1.62,3.75,5.75,157.0,54.0,47.0,39.0,56.0,54.0,205.0,70.0,70.0,55.0,70.0,65.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.2,6.5,15.0,126.0,40.0,30.0,35.0,30.0,66.0,205.0,70.0,70.0,55.0,70.0,65.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
6.25,3.5,1.62,133.0,56.0,33.0,68.0,37.0,63.0,150.0,55.0,65.0,50.0,35.0,50.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.53,3.75,7.0,148.0,48.0,49.0,68.0,48.0,51.0,155.0,45.0,35.0,65.0,55.0,65.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.44,4.0,9.0,165.0,40.0,40.0,65.0,50.0,75.0,147.0,39.0,48.0,46.0,41.0,58.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
6.25,3.5,1.62,160.0,45.0,50.0,50.0,45.0,65.0,170.0,55.0,50.0,50.0,55.0,65.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.44,3.75,7.5,128.0,53.0,28.0,34.0,50.0,50.0,151.0,45.0,55.0,46.0,46.0,50.0,1.4,1.4,0.0,0.33,1.4,1.4,0.0,0.33,home
2.5,3.2,2.8,185.0,51.0,69.0,54.0,61.0,55.0,184.0,60.0,56.0,68.0,58.0,70.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.25,3.0,3.3,162.0,51.0,52.0,49.0,47.0,63.0,124.0,34.0,37.0,37.0,35.0,52.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.5,3.75,7.5,142.0,46.0,49.0,51.0,44.0,49.0,145.0,45.0,60.0,35.0,30.0,55.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.4,3.3,2.9,110.0,57.0,38.0,52.0,34.0,38.0,145.0,45.0,50.0,50.0,45.0,50.0,0.8,2.0,-1.2,0.2,1.8,1.2,0.6,0.6,draw
4.8,3.4,1.8,157.0,51.0,40.0,56.0,49.0,68.0,132.0,50.0,46.0,55.0,40.0,46.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
4.5,3.5,1.8,139.0,40.0,52.0,40.0,37.0,50.0,177.0,30.0,65.0,70.0,70.0,42.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
2.05,3.1,4.0,162.0,62.0,54.0,23.0,56.0,52.0,145.0,60.0,30.0,40.0,70.0,45.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.88,3.3,2.4,145.0,43.0,48.0,50.0,43.0,54.0,172.0,57.0,67.0,67.0,65.0,40.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
3.2,3.4,2.25,184.0,44.0,64.0,48.0,54.0,66.0,160.0,40.0,70.0,70.0,30.0,60.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.0,3.2,4.0,132.0,44.0,48.0,52.0,35.0,49.0,170.0,65.0,65.0,45.0,70.0,35.0,1.0,1.0,0.0,0.5,0.0,2.0,-2.0,0.0,home
2.1,3.4,3.4,190.0,70.0,60.0,70.0,60.0,70.0,138.0,46.0,56.0,61.0,47.0,35.0,0.0,3.0,-3.0,0.0,1.0,1.0,0.0,0.5,away
6.5,3.75,1.57,140.0,55.0,55.0,50.0,40.0,45.0,123.0,57.0,41.0,30.0,57.0,25.0,1.0,2.0,-1.0,0.0,4.0,0.0,4.0,1.0,away
2.9,3.3,2.4,166.0,37.0,67.0,54.0,52.0,47.0,189.0,55.0,67.0,67.0,68.0,54.0,1.0,2.8,-1.8,0.0,2.0,1.2,0.8,0.9,away
2.2,3.3,3.4,165.0,70.0,70.0,55.0,35.0,60.0,180.0,65.0,65.0,60.0,45.0,70.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.8,3.3,2.5,133.0,59.0,28.0,34.0,55.0,50.0,140.0,70.0,45.0,45.0,60.0,35.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.65,3.4,5.0,150.0,43.0,53.0,47.0,45.0,52.0,133.0,59.0,28.0,34.0,55.0,50.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
3.75,3.4,2.0,138.0,55.0,52.0,56.0,47.0,39.0,148.0,41.0,62.0,47.0,44.0,42.0,1.0,0.4,0.6,0.8,1.2,0.2,1.0,1.0,away
2.05,3.25,3.75,159.0,61.0,56.0,68.0,48.0,55.0,160.0,55.0,70.0,65.0,45.0,45.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
4.75,3.4,1.67,175.0,70.0,50.0,50.0,60.0,65.0,172.0,50.0,48.0,47.0,60.0,64.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.65,3.75,4.75,141.0,43.0,60.0,50.0,43.0,38.0,97.0,30.0,35.0,60.0,30.0,32.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
2.3,3.3,3.1,143.0,44.0,52.0,48.0,43.0,48.0,190.0,70.0,60.0,70.0,60.0,70.0,1.6,1.0,0.6,0.8,1.6,1.0,0.6,0.8,draw
1.4,4.33,9.0,155.0,55.0,60.0,80.0,35.0,60.0,150.0,61.0,45.0,68.0,63.0,42.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.3,3.1,3.25,155.0,45.0,50.0,65.0,55.0,50.0,190.0,70.0,70.0,70.0,65.0,55.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.36,4.5,9.0,119.0,59.0,21.0,40.0,61.0,37.0,165.0,43.0,56.0,66.0,50.0,59.0,2.8,1.0,1.8,0.8,1.0,2.8,-1.8,0.2,home
1.57,3.5,7.0,168.0,53.0,62.0,68.0,57.0,49.0,130.0,55.0,35.0,35.0,45.0,50.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.75,3.3,2.5,143.0,52.0,31.0,50.0,45.0,67.0,164.0,47.0,52.0,42.0,59.0,53.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.1,3.25,3.6,115.0,30.0,55.0,55.0,30.0,30.0,120.0,30.0,60.0,55.0,30.0,30.0,1.4,1.4,0.0,0.33,1.4,1.4,0.0,0.33,draw
5.5,3.75,1.62,176.0,46.0,71.0,56.0,52.0,53.0,154.0,53.0,37.0,22.0,72.0,45.0,1.2,1.0,0.2,0.6,2.2,1.8,0.4,0.7,away
1.62,3.4,6.5,185.0,55.0,65.0,80.0,55.0,65.0,170.0,65.0,65.0,45.0,70.0,35.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
4.75,3.5,1.75,145.0,58.0,47.0,32.0,44.0,54.0,165.0,50.0,60.0,47.0,53.0,52.0,4.0,0.0,4.0,1.0,0.0,4.0,-4.0,0.0,home
1.73,3.5,5.0,200.0,70.0,70.0,70.0,60.0,70.0,151.0,58.0,53.0,53.0,60.0,38.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.75,3.25,5.25,165.0,55.0,65.0,50.0,35.0,65.0,153.0,42.0,48.0,53.0,43.0,62.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.2,3.2,3.4,174.0,41.0,53.0,53.0,59.0,62.0,110.0,65.0,45.0,55.0,30.0,35.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.9,3.3,2.38,142.0,49.0,47.0,60.0,53.0,42.0,155.0,42.0,56.0,57.0,41.0,58.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.44,4.2,7.5,177.0,59.0,64.0,37.0,55.0,58.0,146.0,42.0,47.0,40.0,48.0,51.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.62,3.25,2.62,125.0,45.0,37.0,30.0,46.0,42.0,134.0,34.0,54.0,67.0,33.0,47.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.4,3.4,2.8,113.0,39.0,32.0,54.0,36.0,45.0,165.0,44.0,65.0,44.0,46.0,54.0,4.0,2.0,2.0,1.0,2.0,4.0,-2.0,0.0,home
3.2,3.4,2.2,164.0,50.0,58.0,41.0,51.0,55.0,199.0,34.0,65.0,70.0,70.0,64.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.6,3.1,2.8,142.0,55.0,49.0,52.0,47.0,46.0,190.0,55.0,65.0,65.0,60.0,65.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
3.8,3.4,1.95,162.0,61.0,60.0,52.0,50.0,52.0,187.0,37.0,67.0,68.0,57.0,63.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.38,2.9,3.3,168.0,53.0,62.0,68.0,57.0,49.0,142.0,46.0,49.0,51.0,44.0,49.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.05,3.1,4.0,165.0,70.0,65.0,50.0,50.0,50.0,165.0,42.0,56.0,63.0,43.0,66.0,1.2,0.6,0.6,0.8,1.4,1.6,-0.2,0.4,home
1.57,3.6,6.5,145.0,48.0,53.0,70.0,50.0,42.0,176.0,49.0,59.0,53.0,58.0,59.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.1,3.1,3.75,177.0,57.0,69.0,52.0,40.0,68.0,150.0,70.0,30.0,70.0,50.0,70.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
3.25,3.0,2.38,144.0,59.0,52.0,66.0,26.0,66.0,160.0,59.0,68.0,53.0,58.0,34.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
1.29,5.25,11.0,187.0,37.0,67.0,68.0,57.0,63.0,164.0,44.0,62.0,54.0,47.0,55.0,2.0,3.0,-1.0,0.0,3.0,2.0,1.0,1.0,away
2.38,3.3,2.75,164.0,47.0,52.0,42.0,59.0,53.0,180.0,43.0,68.0,47.0,60.0,52.0,0.0,3.0,-3.0,0.0,3.0,0.0,3.0,1.0,away
5.5,3.6,1.57,170.0,63.0,70.0,49.0,28.0,72.0,138.0,65.0,39.0,46.0,68.0,31.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.57,3.6,5.5,155.0,53.0,51.0,39.0,64.0,40.0,154.0,47.0,57.0,45.0,49.0,48.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.05,3.1,4.0,165.0,55.0,65.0,50.0,35.0,65.0,145.0,60.0,30.0,40.0,70.0,45.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.3,3.3,3.1,126.0,49.0,45.0,35.0,40.0,41.0,195.0,50.0,70.0,70.0,70.0,55.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.4,3.0,3.2,149.0,45.0,51.0,50.0,34.0,64.0,159.0,44.0,49.0,64.0,46.0,64.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.1,3.3,3.6,169.0,50.0,59.0,42.0,50.0,60.0,139.0,28.0,58.0,54.0,29.0,52.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
6.5,3.75,1.57,120.0,30.0,39.0,59.0,29.0,52.0,126.0,40.0,30.0,35.0,30.0,66.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.5,3.1,2.7,170.0,45.0,65.0,35.0,55.0,50.0,166.0,60.0,56.0,68.0,58.0,52.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.57,3.8,6.0,130.0,35.0,34.0,55.0,49.0,47.0,161.0,47.0,60.0,39.0,55.0,46.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.0,3.3,3.8,125.0,70.0,35.0,55.0,30.0,60.0,170.0,68.0,57.0,69.0,58.0,55.0,1.0,3.0,-2.0,0.0,3.0,1.0,2.0,1.0,away
3.2,3.0,2.38,151.0,47.0,48.0,64.0,43.0,60.0,142.0,46.0,49.0,51.0,44.0,49.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.57,3.6,6.5,142.0,46.0,49.0,51.0,44.0,49.0,153.0,42.0,48.0,53.0,43.0,62.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.25,2.9,3.6,138.0,49.0,54.0,52.0,37.0,47.0,156.0,67.0,53.0,36.0,28.0,75.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.36,4.33,7.5,128.0,53.0,28.0,34.0,50.0,50.0,141.0,51.0,47.0,50.0,42.0,52.0,1.8,3.6,-1.8,0.0,0.4,1.8,-1.4,0.2,away
3.1,3.3,2.3,141.0,46.0,53.0,49.0,34.0,54.0,159.0,40.0,67.0,48.0,38.0,54.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.0,3.3,3.8,176.0,49.0,59.0,53.0,58.0,59.0,155.0,48.0,55.0,53.0,47.0,53.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.83,3.3,4.0,143.0,59.0,53.0,58.0,50.0,40.0,160.0,42.0,53.0,53.0,42.0,65.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
2.1,3.4,3.4,154.0,54.0,55.0,60.0,45.0,54.0,172.0,50.0,60.0,47.0,60.0,52.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.4,3.0,3.2,154.0,64.0,53.0,36.0,31.0,70.0,157.0,47.0,66.0,23.0,27.0,64.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.3,3.3,3.1,160.0,30.0,45.0,55.0,55.0,60.0,159.0,40.0,67.0,48.0,38.0,54.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
3.0,3.25,2.4,157.0,54.0,47.0,39.0,56.0,54.0,135.0,60.0,40.0,48.0,50.0,45.0,2.0,2.0,0.0,0.5,2.0,2.8,-0.8,0.1,draw
2.3,3.2,3.2,159.0,61.0,56.0,68.0,48.0,55.0,176.0,49.0,59.0,53.0,58.0,59.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
2.5,3.25,2.8,177.0,58.0,72.0,50.0,64.0,41.0,141.0,52.0,44.0,62.0,43.0,54.0,0.4,1.8,-1.4,0.2,1.8,0.4,1.4,0.8,home
2.1,3.0,4.0,175.0,56.0,66.0,51.0,46.0,63.0,130.0,70.0,49.0,35.0,36.0,45.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
5.75,3.4,1.67,179.0,34.0,64.0,53.0,39.0,76.0,158.0,57.0,68.0,66.0,23.0,67.0,1.0,3.0,-2.0,0.0,3.0,1.0,2.0,1.0,away
2.7,3.0,2.8,170.0,55.0,50.0,50.0,55.0,65.0,157.0,52.0,49.0,44.0,57.0,51.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.7,3.25,2.6,140.0,53.0,57.0,40.0,37.0,46.0,156.0,49.0,53.0,38.0,38.0,65.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.57,3.75,6.5,158.0,44.0,60.0,38.0,35.0,63.0,157.0,38.0,56.0,58.0,41.0,60.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.7,2.9,2.8,166.0,30.0,35.0,50.0,65.0,66.0,160.0,70.0,40.0,55.0,70.0,50.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.0,3.25,3.8,147.0,40.0,68.0,72.0,42.0,37.0,107.0,49.0,30.0,37.0,40.0,37.0,1.4,1.4,0.0,0.33,1.4,1.4,0.0,0.33,away
2.05,3.1,4.0,180.0,57.0,68.0,53.0,44.0,68.0,138.0,40.0,30.0,70.0,45.0,63.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.25,5.0,15.0,155.0,60.0,50.0,70.0,50.0,55.0,150.0,55.0,50.0,63.0,35.0,65.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.91,3.4,4.0,155.0,43.0,49.0,58.0,39.0,67.0,172.0,48.0,62.0,60.0,50.0,60.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.3,3.1,3.25,142.0,46.0,49.0,51.0,44.0,49.0,148.0,48.0,49.0,31.0,48.0,51.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.75,3.0,2.7,135.0,45.0,50.0,50.0,35.0,50.0,145.0,45.0,65.0,50.0,35.0,45.0,1.0,3.0,-2.0,0.0,3.0,1.0,2.0,1.0,away
1.8,3.5,4.75,160.0,45.0,60.0,60.0,45.0,55.0,160.0,70.0,70.0,45.0,35.0,55.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.0,3.4,3.75,175.0,68.0,53.0,66.0,56.0,66.0,143.0,40.0,45.0,55.0,40.0,58.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.29,5.5,11.0,141.0,49.0,46.0,37.0,49.0,46.0,180.0,65.0,65.0,60.0,45.0,70.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.4,2.88,3.3,141.0,44.0,48.0,52.0,35.0,58.0,160.0,46.0,62.0,60.0,49.0,49.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.0,2.9,4.5,153.0,42.0,48.0,53.0,43.0,62.0,145.0,51.0,52.0,49.0,47.0,46.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
